Experiment Index,Algorithm,Data Type,Size,Structure,Trial,Time,Source
183,SelectionSortGPT,float,100,averageCase,37,0.04,HP
183,SelectionSortGPT,float,100,averageCase,38,0.02,HP
183,SelectionSortGPT,float,100,averageCase,39,0.04,HP
183,SelectionSortGPT,float,100,averageCase,40,0.02,HP
183,SelectionSortGPT,float,100,averageCase,41,0.07,HP
183,SelectionSortGPT,float,100,averageCase,42,0.02,HP
183,SelectionSortGPT,float,100,averageCase,43,0.04,HP
183,SelectionSortGPT,float,100,averageCase,44,0.02,HP
183,SelectionSortGPT,float,100,averageCase,45,0.04,HP
183,SelectionSortGPT,float,100,averageCase,46,0.02,HP
183,SelectionSortGPT,float,100,averageCase,47,0.04,HP
183,SelectionSortGPT,float,100,averageCase,48,0.02,HP
183,SelectionSortGPT,float,100,averageCase,49,0.04,HP
183,SelectionSortGPT,float,100,averageCase,50,0.02,HP
183,SelectionSortGPT,float,100,averageCase,51,0.04,HP
183,SelectionSortGPT,float,100,averageCase,52,0.02,HP
183,SelectionSortGPT,float,100,averageCase,53,0.04,HP
183,SelectionSortGPT,float,100,averageCase,54,0.02,HP
183,SelectionSortGPT,float,100,averageCase,55,0.04,HP
183,SelectionSortGPT,float,100,averageCase,56,0.02,HP
183,SelectionSortGPT,float,100,averageCase,57,0.04,HP
183,SelectionSortGPT,float,100,averageCase,58,0.02,HP
183,SelectionSortGPT,float,100,averageCase,59,0.04,HP
183,SelectionSortGPT,float,100,averageCase,60,0.02,HP
183,SelectionSortGPT,float,100,averageCase,61,0.04,HP
183,SelectionSortGPT,float,100,averageCase,62,0.02,HP
183,SelectionSortGPT,float,100,averageCase,63,0.05,HP
183,SelectionSortGPT,float,100,averageCase,64,0.02,HP
183,SelectionSortGPT,float,100,averageCase,65,0.04,HP
183,SelectionSortGPT,float,100,averageCase,66,0.02,HP
183,SelectionSortGPT,float,100,averageCase,67,0.04,HP
183,SelectionSortGPT,float,100,averageCase,68,0.02,HP
183,SelectionSortGPT,float,100,averageCase,69,0.04,HP
183,SelectionSortGPT,float,100,averageCase,70,0.02,HP
183,SelectionSortGPT,float,100,averageCase,71,0.04,HP
183,SelectionSortGPT,float,100,averageCase,72,0.02,HP
183,SelectionSortGPT,float,100,averageCase,73,0.04,HP
183,SelectionSortGPT,float,100,averageCase,74,0.02,HP
183,SelectionSortGPT,float,100,averageCase,75,0.04,HP
183,SelectionSortGPT,float,100,averageCase,76,0.02,HP
183,SelectionSortGPT,float,100,averageCase,77,0.04,HP
183,SelectionSortGPT,float,100,averageCase,78,0.02,HP
183,SelectionSortGPT,float,100,averageCase,79,0.04,HP
183,SelectionSortGPT,float,100,averageCase,80,0.02,HP
183,SelectionSortGPT,float,100,averageCase,81,0.04,HP
183,SelectionSortGPT,float,100,averageCase,82,0.02,HP
183,SelectionSortGPT,float,100,averageCase,83,0.04,HP
183,SelectionSortGPT,float,100,averageCase,84,0.02,HP
183,SelectionSortGPT,float,100,averageCase,85,0.04,HP
183,SelectionSortGPT,float,100,averageCase,86,0.02,HP
183,SelectionSortGPT,float,100,averageCase,87,0.04,HP
183,SelectionSortGPT,float,100,averageCase,88,0.02,HP
183,SelectionSortGPT,float,100,averageCase,89,0.04,HP
183,SelectionSortGPT,float,100,averageCase,90,0.02,HP
183,SelectionSortGPT,float,100,averageCase,91,0.04,HP
183,SelectionSortGPT,float,100,averageCase,92,0.02,HP
183,SelectionSortGPT,float,100,averageCase,93,0.04,HP
183,SelectionSortGPT,float,100,averageCase,94,0.02,HP
183,SelectionSortGPT,float,100,averageCase,95,0.05,HP
183,SelectionSortGPT,float,100,averageCase,96,0.02,HP
183,SelectionSortGPT,float,100,averageCase,97,0.04,HP
183,SelectionSortGPT,float,100,averageCase,98,0.02,HP
183,SelectionSortGPT,float,100,averageCase,99,0.04,HP
183,SelectionSortGPT,float,100,averageCase,100,0.02,HP
184,SelectionSortGPT,float,1000,bestCase,1,1.22,HP
184,SelectionSortGPT,float,1000,bestCase,2,1.21,HP
184,SelectionSortGPT,float,1000,bestCase,3,1.31,HP
184,SelectionSortGPT,float,1000,bestCase,4,1.23,HP
184,SelectionSortGPT,float,1000,bestCase,5,1.22,HP
184,SelectionSortGPT,float,1000,bestCase,6,1.22,HP
184,SelectionSortGPT,float,1000,bestCase,7,1.23,HP
184,SelectionSortGPT,float,1000,bestCase,8,1.26,HP
184,SelectionSortGPT,float,1000,bestCase,9,1.26,HP
184,SelectionSortGPT,float,1000,bestCase,10,1.28,HP
184,SelectionSortGPT,float,1000,bestCase,11,1.24,HP
184,SelectionSortGPT,float,1000,bestCase,12,1.24,HP
184,SelectionSortGPT,float,1000,bestCase,13,1.26,HP
184,SelectionSortGPT,float,1000,bestCase,14,1.24,HP
184,SelectionSortGPT,float,1000,bestCase,15,1.24,HP
184,SelectionSortGPT,float,1000,bestCase,16,1.48,HP
184,SelectionSortGPT,float,1000,bestCase,17,1.41,HP
184,SelectionSortGPT,float,1000,bestCase,18,1.3,HP
184,SelectionSortGPT,float,1000,bestCase,19,1.24,HP
184,SelectionSortGPT,float,1000,bestCase,20,1.24,HP
184,SelectionSortGPT,float,1000,bestCase,21,1.24,HP
184,SelectionSortGPT,float,1000,bestCase,22,1.24,HP
184,SelectionSortGPT,float,1000,bestCase,23,1.24,HP
184,SelectionSortGPT,float,1000,bestCase,24,1.58,HP
184,SelectionSortGPT,float,1000,bestCase,25,1.93,HP
184,SelectionSortGPT,float,1000,bestCase,26,1.99,HP
184,SelectionSortGPT,float,1000,bestCase,27,2.37,HP
184,SelectionSortGPT,float,1000,bestCase,28,3.17,HP
184,SelectionSortGPT,float,1000,bestCase,29,2.76,HP
184,SelectionSortGPT,float,1000,bestCase,30,2.68,HP
184,SelectionSortGPT,float,1000,bestCase,31,2.69,HP
184,SelectionSortGPT,float,1000,bestCase,32,2.17,HP
184,SelectionSortGPT,float,1000,bestCase,33,2.31,HP
184,SelectionSortGPT,float,1000,bestCase,34,1.81,HP
184,SelectionSortGPT,float,1000,bestCase,35,1.56,HP
184,SelectionSortGPT,float,1000,bestCase,36,1.39,HP
184,SelectionSortGPT,float,1000,bestCase,37,2.35,HP
184,SelectionSortGPT,float,1000,bestCase,38,2.32,HP
184,SelectionSortGPT,float,1000,bestCase,39,1.85,HP
184,SelectionSortGPT,float,1000,bestCase,40,1.59,HP
184,SelectionSortGPT,float,1000,bestCase,41,1.74,HP
184,SelectionSortGPT,float,1000,bestCase,42,2.1,HP
184,SelectionSortGPT,float,1000,bestCase,43,1.6,HP
184,SelectionSortGPT,float,1000,bestCase,44,1.24,HP
184,SelectionSortGPT,float,1000,bestCase,45,1.2,HP
184,SelectionSortGPT,float,1000,bestCase,46,1.2,HP
184,SelectionSortGPT,float,1000,bestCase,47,1.2,HP
184,SelectionSortGPT,float,1000,bestCase,48,1.2,HP
184,SelectionSortGPT,float,1000,bestCase,49,1.2,HP
184,SelectionSortGPT,float,1000,bestCase,50,1.2,HP
184,SelectionSortGPT,float,1000,bestCase,51,1.21,HP
184,SelectionSortGPT,float,1000,bestCase,52,1.21,HP
184,SelectionSortGPT,float,1000,bestCase,53,1.25,HP
184,SelectionSortGPT,float,1000,bestCase,54,1.21,HP
184,SelectionSortGPT,float,1000,bestCase,55,1.2,HP
184,SelectionSortGPT,float,1000,bestCase,56,1.2,HP
184,SelectionSortGPT,float,1000,bestCase,57,1.2,HP
184,SelectionSortGPT,float,1000,bestCase,58,2.55,HP
184,SelectionSortGPT,float,1000,bestCase,59,2.2,HP
184,SelectionSortGPT,float,1000,bestCase,60,1.21,HP
184,SelectionSortGPT,float,1000,bestCase,61,1.21,HP
184,SelectionSortGPT,float,1000,bestCase,62,1.22,HP
184,SelectionSortGPT,float,1000,bestCase,63,1.24,HP
184,SelectionSortGPT,float,1000,bestCase,64,1.22,HP
184,SelectionSortGPT,float,1000,bestCase,65,1.95,HP
184,SelectionSortGPT,float,1000,bestCase,66,2.76,HP
184,SelectionSortGPT,float,1000,bestCase,67,2.67,HP
184,SelectionSortGPT,float,1000,bestCase,68,2.75,HP
184,SelectionSortGPT,float,1000,bestCase,69,2.73,HP
184,SelectionSortGPT,float,1000,bestCase,70,2.96,HP
184,SelectionSortGPT,float,1000,bestCase,71,2.8,HP
184,SelectionSortGPT,float,1000,bestCase,72,2.94,HP
184,SelectionSortGPT,float,1000,bestCase,73,2.53,HP
184,SelectionSortGPT,float,1000,bestCase,74,2.12,HP
184,SelectionSortGPT,float,1000,bestCase,75,1.69,HP
184,SelectionSortGPT,float,1000,bestCase,76,1.46,HP
184,SelectionSortGPT,float,1000,bestCase,77,1.61,HP
184,SelectionSortGPT,float,1000,bestCase,78,2.12,HP
184,SelectionSortGPT,float,1000,bestCase,79,1.72,HP
184,SelectionSortGPT,float,1000,bestCase,80,1.52,HP
184,SelectionSortGPT,float,1000,bestCase,81,1.25,HP
184,SelectionSortGPT,float,1000,bestCase,82,1.22,HP
184,SelectionSortGPT,float,1000,bestCase,83,1.21,HP
184,SelectionSortGPT,float,1000,bestCase,84,1.2,HP
184,SelectionSortGPT,float,1000,bestCase,85,1.23,HP
184,SelectionSortGPT,float,1000,bestCase,86,1.2,HP
184,SelectionSortGPT,float,1000,bestCase,87,1.23,HP
184,SelectionSortGPT,float,1000,bestCase,88,1.29,HP
184,SelectionSortGPT,float,1000,bestCase,89,1.37,HP
184,SelectionSortGPT,float,1000,bestCase,90,1.23,HP
184,SelectionSortGPT,float,1000,bestCase,91,1.23,HP
184,SelectionSortGPT,float,1000,bestCase,92,1.22,HP
184,SelectionSortGPT,float,1000,bestCase,93,1.26,HP
184,SelectionSortGPT,float,1000,bestCase,94,1.29,HP
184,SelectionSortGPT,float,1000,bestCase,95,1.28,HP
184,SelectionSortGPT,float,1000,bestCase,96,1.29,HP
184,SelectionSortGPT,float,1000,bestCase,97,1.28,HP
184,SelectionSortGPT,float,1000,bestCase,98,1.28,HP
184,SelectionSortGPT,float,1000,bestCase,99,1.28,HP
184,SelectionSortGPT,float,1000,bestCase,100,1.31,HP
185,SelectionSortGPT,float,1000,worstCase,1,1.26,HP
185,SelectionSortGPT,float,1000,worstCase,2,1.43,HP
185,SelectionSortGPT,float,1000,worstCase,3,1.42,HP
185,SelectionSortGPT,float,1000,worstCase,4,1.25,HP
185,SelectionSortGPT,float,1000,worstCase,5,1.28,HP
185,SelectionSortGPT,float,1000,worstCase,6,1.25,HP
185,SelectionSortGPT,float,1000,worstCase,7,1.25,HP
185,SelectionSortGPT,float,1000,worstCase,8,1.26,HP
185,SelectionSortGPT,float,1000,worstCase,9,1.25,HP
185,SelectionSortGPT,float,1000,worstCase,10,1.26,HP
185,SelectionSortGPT,float,1000,worstCase,11,1.22,HP
185,SelectionSortGPT,float,1000,worstCase,12,1.24,HP
185,SelectionSortGPT,float,1000,worstCase,13,1.28,HP
185,SelectionSortGPT,float,1000,worstCase,14,1.28,HP
185,SelectionSortGPT,float,1000,worstCase,15,1.21,HP
185,SelectionSortGPT,float,1000,worstCase,16,1.21,HP
185,SelectionSortGPT,float,1000,worstCase,17,1.19,HP
185,SelectionSortGPT,float,1000,worstCase,18,1.19,HP
185,SelectionSortGPT,float,1000,worstCase,19,1.21,HP
185,SelectionSortGPT,float,1000,worstCase,20,1.43,HP
185,SelectionSortGPT,float,1000,worstCase,21,2.08,HP
185,SelectionSortGPT,float,1000,worstCase,22,2.66,HP
185,SelectionSortGPT,float,1000,worstCase,23,2.78,HP
185,SelectionSortGPT,float,1000,worstCase,24,2.67,HP
185,SelectionSortGPT,float,1000,worstCase,25,1.64,HP
185,SelectionSortGPT,float,1000,worstCase,26,2.67,HP
185,SelectionSortGPT,float,1000,worstCase,27,2.66,HP
185,SelectionSortGPT,float,1000,worstCase,28,2.27,HP
185,SelectionSortGPT,float,1000,worstCase,29,1.86,HP
185,SelectionSortGPT,float,1000,worstCase,30,1.58,HP
185,SelectionSortGPT,float,1000,worstCase,31,1.23,HP
185,SelectionSortGPT,float,1000,worstCase,32,1.21,HP
185,SelectionSortGPT,float,1000,worstCase,33,1.22,HP
185,SelectionSortGPT,float,1000,worstCase,34,1.21,HP
185,SelectionSortGPT,float,1000,worstCase,35,1.2,HP
185,SelectionSortGPT,float,1000,worstCase,36,1.2,HP
185,SelectionSortGPT,float,1000,worstCase,37,1.2,HP
185,SelectionSortGPT,float,1000,worstCase,38,1.2,HP
185,SelectionSortGPT,float,1000,worstCase,39,1.2,HP
185,SelectionSortGPT,float,1000,worstCase,40,1.2,HP
185,SelectionSortGPT,float,1000,worstCase,41,1.21,HP
185,SelectionSortGPT,float,1000,worstCase,42,1.2,HP
185,SelectionSortGPT,float,1000,worstCase,43,1.3,HP
185,SelectionSortGPT,float,1000,worstCase,44,1.23,HP
185,SelectionSortGPT,float,1000,worstCase,45,1.47,HP
185,SelectionSortGPT,float,1000,worstCase,46,1.33,HP
185,SelectionSortGPT,float,1000,worstCase,47,1.26,HP
185,SelectionSortGPT,float,1000,worstCase,48,1.21,HP
185,SelectionSortGPT,float,1000,worstCase,49,1.21,HP
185,SelectionSortGPT,float,1000,worstCase,50,1.22,HP
185,SelectionSortGPT,float,1000,worstCase,51,1.21,HP
185,SelectionSortGPT,float,1000,worstCase,52,1.21,HP
185,SelectionSortGPT,float,1000,worstCase,53,1.23,HP
185,SelectionSortGPT,float,1000,worstCase,54,1.22,HP
185,SelectionSortGPT,float,1000,worstCase,55,1.38,HP
185,SelectionSortGPT,float,1000,worstCase,56,1.36,HP
185,SelectionSortGPT,float,1000,worstCase,57,1.21,HP
185,SelectionSortGPT,float,1000,worstCase,58,1.22,HP
185,SelectionSortGPT,float,1000,worstCase,59,1.53,HP
185,SelectionSortGPT,float,1000,worstCase,60,1.51,HP
185,SelectionSortGPT,float,1000,worstCase,61,1.36,HP
185,SelectionSortGPT,float,1000,worstCase,62,1.25,HP
185,SelectionSortGPT,float,1000,worstCase,63,1.21,HP
185,SelectionSortGPT,float,1000,worstCase,64,1.25,HP
185,SelectionSortGPT,float,1000,worstCase,65,1.22,HP
185,SelectionSortGPT,float,1000,worstCase,66,1.22,HP
185,SelectionSortGPT,float,1000,worstCase,67,1.22,HP
185,SelectionSortGPT,float,1000,worstCase,68,1.29,HP
185,SelectionSortGPT,float,1000,worstCase,69,1.21,HP
185,SelectionSortGPT,float,1000,worstCase,70,1.22,HP
185,SelectionSortGPT,float,1000,worstCase,71,1.68,HP
185,SelectionSortGPT,float,1000,worstCase,72,1.82,HP
185,SelectionSortGPT,float,1000,worstCase,73,1.44,HP
185,SelectionSortGPT,float,1000,worstCase,74,1.25,HP
185,SelectionSortGPT,float,1000,worstCase,75,1.24,HP
185,SelectionSortGPT,float,1000,worstCase,76,1.24,HP
185,SelectionSortGPT,float,1000,worstCase,77,1.25,HP
185,SelectionSortGPT,float,1000,worstCase,78,1.29,HP
185,SelectionSortGPT,float,1000,worstCase,79,1.24,HP
185,SelectionSortGPT,float,1000,worstCase,80,1.25,HP
185,SelectionSortGPT,float,1000,worstCase,81,1.24,HP
185,SelectionSortGPT,float,1000,worstCase,82,1.22,HP
185,SelectionSortGPT,float,1000,worstCase,83,1.25,HP
185,SelectionSortGPT,float,1000,worstCase,84,1.26,HP
185,SelectionSortGPT,float,1000,worstCase,85,1.23,HP
185,SelectionSortGPT,float,1000,worstCase,86,1.22,HP
185,SelectionSortGPT,float,1000,worstCase,87,1.24,HP
185,SelectionSortGPT,float,1000,worstCase,88,1.22,HP
185,SelectionSortGPT,float,1000,worstCase,89,1.23,HP
185,SelectionSortGPT,float,1000,worstCase,90,1.23,HP
185,SelectionSortGPT,float,1000,worstCase,91,1.27,HP
185,SelectionSortGPT,float,1000,worstCase,92,1.31,HP
185,SelectionSortGPT,float,1000,worstCase,93,1.2,HP
185,SelectionSortGPT,float,1000,worstCase,94,1.24,HP
185,SelectionSortGPT,float,1000,worstCase,95,1.22,HP
185,SelectionSortGPT,float,1000,worstCase,96,1.2,HP
185,SelectionSortGPT,float,1000,worstCase,97,1.2,HP
185,SelectionSortGPT,float,1000,worstCase,98,1.2,HP
185,SelectionSortGPT,float,1000,worstCase,99,1.21,HP
185,SelectionSortGPT,float,1000,worstCase,100,1.22,HP
186,SelectionSortGPT,float,1000,averageCase,1,1.23,HP
186,SelectionSortGPT,float,1000,averageCase,2,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,3,1.28,HP
186,SelectionSortGPT,float,1000,averageCase,4,1.25,HP
186,SelectionSortGPT,float,1000,averageCase,5,1.44,HP
186,SelectionSortGPT,float,1000,averageCase,6,1.34,HP
186,SelectionSortGPT,float,1000,averageCase,7,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,8,1.25,HP
186,SelectionSortGPT,float,1000,averageCase,9,1.23,HP
186,SelectionSortGPT,float,1000,averageCase,10,1.37,HP
186,SelectionSortGPT,float,1000,averageCase,11,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,12,1.23,HP
186,SelectionSortGPT,float,1000,averageCase,13,1.28,HP
186,SelectionSortGPT,float,1000,averageCase,14,1.24,HP
186,SelectionSortGPT,float,1000,averageCase,15,1.24,HP
186,SelectionSortGPT,float,1000,averageCase,16,1.24,HP
186,SelectionSortGPT,float,1000,averageCase,17,1.25,HP
186,SelectionSortGPT,float,1000,averageCase,18,1.33,HP
186,SelectionSortGPT,float,1000,averageCase,19,1.24,HP
186,SelectionSortGPT,float,1000,averageCase,20,1.24,HP
186,SelectionSortGPT,float,1000,averageCase,21,1.28,HP
186,SelectionSortGPT,float,1000,averageCase,22,1.24,HP
186,SelectionSortGPT,float,1000,averageCase,23,1.24,HP
186,SelectionSortGPT,float,1000,averageCase,24,1.28,HP
186,SelectionSortGPT,float,1000,averageCase,25,1.28,HP
186,SelectionSortGPT,float,1000,averageCase,26,1.25,HP
186,SelectionSortGPT,float,1000,averageCase,27,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,28,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,29,1.31,HP
186,SelectionSortGPT,float,1000,averageCase,30,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,31,1.4,HP
186,SelectionSortGPT,float,1000,averageCase,32,1.58,HP
186,SelectionSortGPT,float,1000,averageCase,33,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,34,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,35,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,36,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,37,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,38,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,39,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,40,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,41,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,42,1.3,HP
186,SelectionSortGPT,float,1000,averageCase,43,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,44,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,45,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,46,1.25,HP
186,SelectionSortGPT,float,1000,averageCase,47,1.25,HP
186,SelectionSortGPT,float,1000,averageCase,48,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,49,1.25,HP
186,SelectionSortGPT,float,1000,averageCase,50,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,51,1.28,HP
186,SelectionSortGPT,float,1000,averageCase,52,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,53,1.25,HP
186,SelectionSortGPT,float,1000,averageCase,54,2.9,HP
186,SelectionSortGPT,float,1000,averageCase,55,1.42,HP
186,SelectionSortGPT,float,1000,averageCase,56,1.29,HP
186,SelectionSortGPT,float,1000,averageCase,57,1.25,HP
186,SelectionSortGPT,float,1000,averageCase,58,1.24,HP
186,SelectionSortGPT,float,1000,averageCase,59,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,60,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,61,1.25,HP
186,SelectionSortGPT,float,1000,averageCase,62,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,63,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,64,1.25,HP
186,SelectionSortGPT,float,1000,averageCase,65,1.3,HP
186,SelectionSortGPT,float,1000,averageCase,66,1.28,HP
186,SelectionSortGPT,float,1000,averageCase,67,1.25,HP
186,SelectionSortGPT,float,1000,averageCase,68,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,69,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,70,1.25,HP
186,SelectionSortGPT,float,1000,averageCase,71,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,72,1.23,HP
186,SelectionSortGPT,float,1000,averageCase,73,1.22,HP
186,SelectionSortGPT,float,1000,averageCase,74,1.23,HP
186,SelectionSortGPT,float,1000,averageCase,75,1.23,HP
186,SelectionSortGPT,float,1000,averageCase,76,1.22,HP
186,SelectionSortGPT,float,1000,averageCase,77,1.28,HP
186,SelectionSortGPT,float,1000,averageCase,78,1.23,HP
186,SelectionSortGPT,float,1000,averageCase,79,1.23,HP
186,SelectionSortGPT,float,1000,averageCase,80,1.23,HP
186,SelectionSortGPT,float,1000,averageCase,81,1.23,HP
186,SelectionSortGPT,float,1000,averageCase,82,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,83,1.24,HP
186,SelectionSortGPT,float,1000,averageCase,84,1.23,HP
186,SelectionSortGPT,float,1000,averageCase,85,1.29,HP
186,SelectionSortGPT,float,1000,averageCase,86,1.22,HP
186,SelectionSortGPT,float,1000,averageCase,87,1.24,HP
186,SelectionSortGPT,float,1000,averageCase,88,1.25,HP
186,SelectionSortGPT,float,1000,averageCase,89,1.24,HP
186,SelectionSortGPT,float,1000,averageCase,90,1.29,HP
186,SelectionSortGPT,float,1000,averageCase,91,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,92,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,93,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,94,1.27,HP
186,SelectionSortGPT,float,1000,averageCase,95,1.26,HP
186,SelectionSortGPT,float,1000,averageCase,96,1.22,HP
186,SelectionSortGPT,float,1000,averageCase,97,2.46,HP
186,SelectionSortGPT,float,1000,averageCase,98,1.31,HP
186,SelectionSortGPT,float,1000,averageCase,99,1.23,HP
186,SelectionSortGPT,float,1000,averageCase,100,1.29,HP
187,SelectionSortGPT,float,10000,bestCase,1,151.08,HP
187,SelectionSortGPT,float,10000,bestCase,2,126.14,HP
187,SelectionSortGPT,float,10000,bestCase,3,134.33,HP
187,SelectionSortGPT,float,10000,bestCase,4,134.04,HP
187,SelectionSortGPT,float,10000,bestCase,5,144.34,HP
187,SelectionSortGPT,float,10000,bestCase,6,135.73,HP
187,SelectionSortGPT,float,10000,bestCase,7,135.14,HP
187,SelectionSortGPT,float,10000,bestCase,8,148.17,HP
187,SelectionSortGPT,float,10000,bestCase,9,161.87,HP
187,SelectionSortGPT,float,10000,bestCase,10,142.82,HP
187,SelectionSortGPT,float,10000,bestCase,11,151.78,HP
187,SelectionSortGPT,float,10000,bestCase,12,125.32,HP
187,SelectionSortGPT,float,10000,bestCase,13,132.64,HP
187,SelectionSortGPT,float,10000,bestCase,14,133.86,HP
187,SelectionSortGPT,float,10000,bestCase,15,128.84,HP
187,SelectionSortGPT,float,10000,bestCase,16,141.08,HP
187,SelectionSortGPT,float,10000,bestCase,17,151.64,HP
187,SelectionSortGPT,float,10000,bestCase,18,133.79,HP
187,SelectionSortGPT,float,10000,bestCase,19,148.38,HP
187,SelectionSortGPT,float,10000,bestCase,20,129.08,HP
187,SelectionSortGPT,float,10000,bestCase,21,139.75,HP
187,SelectionSortGPT,float,10000,bestCase,22,129.04,HP
187,SelectionSortGPT,float,10000,bestCase,23,156.72,HP
187,SelectionSortGPT,float,10000,bestCase,24,142.0,HP
187,SelectionSortGPT,float,10000,bestCase,25,128.7,HP
187,SelectionSortGPT,float,10000,bestCase,26,144.36,HP
187,SelectionSortGPT,float,10000,bestCase,27,144.62,HP
187,SelectionSortGPT,float,10000,bestCase,28,127.83,HP
187,SelectionSortGPT,float,10000,bestCase,29,127.05,HP
187,SelectionSortGPT,float,10000,bestCase,30,125.96,HP
187,SelectionSortGPT,float,10000,bestCase,31,177.8,HP
187,SelectionSortGPT,float,10000,bestCase,32,138.94,HP
187,SelectionSortGPT,float,10000,bestCase,33,139.8,HP
187,SelectionSortGPT,float,10000,bestCase,34,126.73,HP
187,SelectionSortGPT,float,10000,bestCase,35,134.32,HP
187,SelectionSortGPT,float,10000,bestCase,36,126.41,HP
187,SelectionSortGPT,float,10000,bestCase,37,124.78,HP
187,SelectionSortGPT,float,10000,bestCase,38,127.73,HP
187,SelectionSortGPT,float,10000,bestCase,39,128.02,HP
187,SelectionSortGPT,float,10000,bestCase,40,135.93,HP
187,SelectionSortGPT,float,10000,bestCase,41,137.9,HP
187,SelectionSortGPT,float,10000,bestCase,42,126.63,HP
187,SelectionSortGPT,float,10000,bestCase,43,125.27,HP
187,SelectionSortGPT,float,10000,bestCase,44,143.77,HP
187,SelectionSortGPT,float,10000,bestCase,45,130.46,HP
187,SelectionSortGPT,float,10000,bestCase,46,144.62,HP
187,SelectionSortGPT,float,10000,bestCase,47,128.29,HP
187,SelectionSortGPT,float,10000,bestCase,48,128.87,HP
187,SelectionSortGPT,float,10000,bestCase,49,123.26,HP
187,SelectionSortGPT,float,10000,bestCase,50,141.7,HP
187,SelectionSortGPT,float,10000,bestCase,51,144.91,HP
187,SelectionSortGPT,float,10000,bestCase,52,151.44,HP
187,SelectionSortGPT,float,10000,bestCase,53,155.8,HP
187,SelectionSortGPT,float,10000,bestCase,54,137.08,HP
187,SelectionSortGPT,float,10000,bestCase,55,125.27,HP
187,SelectionSortGPT,float,10000,bestCase,56,123.75,HP
187,SelectionSortGPT,float,10000,bestCase,57,125.65,HP
187,SelectionSortGPT,float,10000,bestCase,58,132.54,HP
187,SelectionSortGPT,float,10000,bestCase,59,125.83,HP
187,SelectionSortGPT,float,10000,bestCase,60,165.29,HP
187,SelectionSortGPT,float,10000,bestCase,61,168.21,HP
187,SelectionSortGPT,float,10000,bestCase,62,126.17,HP
187,SelectionSortGPT,float,10000,bestCase,63,124.25,HP
187,SelectionSortGPT,float,10000,bestCase,64,123.18,HP
187,SelectionSortGPT,float,10000,bestCase,65,125.17,HP
187,SelectionSortGPT,float,10000,bestCase,66,124.86,HP
187,SelectionSortGPT,float,10000,bestCase,67,124.72,HP
187,SelectionSortGPT,float,10000,bestCase,68,122.35,HP
187,SelectionSortGPT,float,10000,bestCase,69,140.82,HP
187,SelectionSortGPT,float,10000,bestCase,70,127.34,HP
187,SelectionSortGPT,float,10000,bestCase,71,143.09,HP
187,SelectionSortGPT,float,10000,bestCase,72,123.88,HP
187,SelectionSortGPT,float,10000,bestCase,73,126.08,HP
187,SelectionSortGPT,float,10000,bestCase,74,129.15,HP
187,SelectionSortGPT,float,10000,bestCase,75,148.15,HP
187,SelectionSortGPT,float,10000,bestCase,76,157.15,HP
187,SelectionSortGPT,float,10000,bestCase,77,132.92,HP
187,SelectionSortGPT,float,10000,bestCase,78,140.9,HP
187,SelectionSortGPT,float,10000,bestCase,79,129.63,HP
187,SelectionSortGPT,float,10000,bestCase,80,125.79,HP
187,SelectionSortGPT,float,10000,bestCase,81,137.78,HP
187,SelectionSortGPT,float,10000,bestCase,82,153.84,HP
187,SelectionSortGPT,float,10000,bestCase,83,135.71,HP
187,SelectionSortGPT,float,10000,bestCase,84,127.36,HP
187,SelectionSortGPT,float,10000,bestCase,85,125.95,HP
187,SelectionSortGPT,float,10000,bestCase,86,130.48,HP
187,SelectionSortGPT,float,10000,bestCase,87,134.9,HP
187,SelectionSortGPT,float,10000,bestCase,88,137.19,HP
