Experiment Index,Algorithm,Data Type,Size,Structure,Trial,Time(ms)
123,QuickSortGPT,long,1000,averageCase,13,0.06
123,QuickSortGPT,long,1000,averageCase,14,0.06
123,QuickSortGPT,long,1000,averageCase,15,0.06
123,QuickSortGPT,long,1000,averageCase,16,0.06
123,QuickSortGPT,long,1000,averageCase,17,0.06
123,QuickSortGPT,long,1000,averageCase,18,0.06
123,QuickSortGPT,long,1000,averageCase,19,0.06
123,QuickSortGPT,long,1000,averageCase,20,0.06
123,QuickSortGPT,long,1000,averageCase,21,0.06
123,QuickSortGPT,long,1000,averageCase,22,0.06
123,QuickSortGPT,long,1000,averageCase,23,0.06
123,QuickSortGPT,long,1000,averageCase,24,0.06
123,QuickSortGPT,long,1000,averageCase,25,0.06
123,QuickSortGPT,long,1000,averageCase,26,0.06
123,QuickSortGPT,long,1000,averageCase,27,0.06
123,QuickSortGPT,long,1000,averageCase,28,0.06
123,QuickSortGPT,long,1000,averageCase,29,0.07
123,QuickSortGPT,long,1000,averageCase,30,0.06
123,QuickSortGPT,long,1000,averageCase,31,0.06
123,QuickSortGPT,long,1000,averageCase,32,0.05
123,QuickSortGPT,long,1000,averageCase,33,0.07
123,QuickSortGPT,long,1000,averageCase,34,0.06
123,QuickSortGPT,long,1000,averageCase,35,0.06
123,QuickSortGPT,long,1000,averageCase,36,0.06
123,QuickSortGPT,long,1000,averageCase,37,0.06
123,QuickSortGPT,long,1000,averageCase,38,0.06
123,QuickSortGPT,long,1000,averageCase,39,0.06
123,QuickSortGPT,long,1000,averageCase,40,0.06
123,QuickSortGPT,long,1000,averageCase,41,0.06
123,QuickSortGPT,long,1000,averageCase,42,0.07
123,QuickSortGPT,long,1000,averageCase,43,0.06
123,QuickSortGPT,long,1000,averageCase,44,0.05
123,QuickSortGPT,long,1000,averageCase,45,0.06
123,QuickSortGPT,long,1000,averageCase,46,0.06
123,QuickSortGPT,long,1000,averageCase,47,0.06
123,QuickSortGPT,long,1000,averageCase,48,0.06
123,QuickSortGPT,long,1000,averageCase,49,0.06
123,QuickSortGPT,long,1000,averageCase,50,0.06
123,QuickSortGPT,long,1000,averageCase,51,0.06
123,QuickSortGPT,long,1000,averageCase,52,0.05
123,QuickSortGPT,long,1000,averageCase,53,0.06
123,QuickSortGPT,long,1000,averageCase,54,0.06
123,QuickSortGPT,long,1000,averageCase,55,0.06
123,QuickSortGPT,long,1000,averageCase,56,0.06
123,QuickSortGPT,long,1000,averageCase,57,0.06
123,QuickSortGPT,long,1000,averageCase,58,0.06
123,QuickSortGPT,long,1000,averageCase,59,0.06
123,QuickSortGPT,long,1000,averageCase,60,0.06
123,QuickSortGPT,long,1000,averageCase,61,0.06
123,QuickSortGPT,long,1000,averageCase,62,0.07
123,QuickSortGPT,long,1000,averageCase,63,0.06
123,QuickSortGPT,long,1000,averageCase,64,0.06
123,QuickSortGPT,long,1000,averageCase,65,0.06
123,QuickSortGPT,long,1000,averageCase,66,0.06
123,QuickSortGPT,long,1000,averageCase,67,0.06
123,QuickSortGPT,long,1000,averageCase,68,0.06
123,QuickSortGPT,long,1000,averageCase,69,0.06
123,QuickSortGPT,long,1000,averageCase,70,0.06
123,QuickSortGPT,long,1000,averageCase,71,0.06
123,QuickSortGPT,long,1000,averageCase,72,0.06
123,QuickSortGPT,long,1000,averageCase,73,0.06
123,QuickSortGPT,long,1000,averageCase,74,0.06
123,QuickSortGPT,long,1000,averageCase,75,0.06
123,QuickSortGPT,long,1000,averageCase,76,0.06
123,QuickSortGPT,long,1000,averageCase,77,0.06
123,QuickSortGPT,long,1000,averageCase,78,0.06
123,QuickSortGPT,long,1000,averageCase,79,0.06
123,QuickSortGPT,long,1000,averageCase,80,0.06
123,QuickSortGPT,long,1000,averageCase,81,0.06
123,QuickSortGPT,long,1000,averageCase,82,0.07
123,QuickSortGPT,long,1000,averageCase,83,0.06
123,QuickSortGPT,long,1000,averageCase,84,0.06
123,QuickSortGPT,long,1000,averageCase,85,0.06
123,QuickSortGPT,long,1000,averageCase,86,0.06
123,QuickSortGPT,long,1000,averageCase,87,0.06
123,QuickSortGPT,long,1000,averageCase,88,0.06
123,QuickSortGPT,long,1000,averageCase,89,0.06
123,QuickSortGPT,long,1000,averageCase,90,0.06
123,QuickSortGPT,long,1000,averageCase,91,0.07
123,QuickSortGPT,long,1000,averageCase,92,0.07
123,QuickSortGPT,long,1000,averageCase,93,0.06
123,QuickSortGPT,long,1000,averageCase,94,0.06
123,QuickSortGPT,long,1000,averageCase,95,0.06
123,QuickSortGPT,long,1000,averageCase,96,0.05
123,QuickSortGPT,long,1000,averageCase,97,0.06
123,QuickSortGPT,long,1000,averageCase,98,0.06
123,QuickSortGPT,long,1000,averageCase,99,0.06
123,QuickSortGPT,long,1000,averageCase,100,0.06
124,QuickSortGPT,long,10000,bestCase,1,134.80
124,QuickSortGPT,long,10000,bestCase,2,134.71
124,QuickSortGPT,long,10000,bestCase,3,134.65
124,QuickSortGPT,long,10000,bestCase,4,135.35
124,QuickSortGPT,long,10000,bestCase,5,134.12
124,QuickSortGPT,long,10000,bestCase,6,134.13
124,QuickSortGPT,long,10000,bestCase,7,134.11
124,QuickSortGPT,long,10000,bestCase,8,134.51
124,QuickSortGPT,long,10000,bestCase,9,134.74
124,QuickSortGPT,long,10000,bestCase,10,134.76
124,QuickSortGPT,long,10000,bestCase,11,134.56
124,QuickSortGPT,long,10000,bestCase,12,146.19
124,QuickSortGPT,long,10000,bestCase,13,134.70
124,QuickSortGPT,long,10000,bestCase,14,135.34
124,QuickSortGPT,long,10000,bestCase,15,134.54
124,QuickSortGPT,long,10000,bestCase,16,134.32
124,QuickSortGPT,long,10000,bestCase,17,134.24
124,QuickSortGPT,long,10000,bestCase,18,134.24
124,QuickSortGPT,long,10000,bestCase,19,134.73
124,QuickSortGPT,long,10000,bestCase,20,135.02
124,QuickSortGPT,long,10000,bestCase,21,134.53
124,QuickSortGPT,long,10000,bestCase,22,134.58
124,QuickSortGPT,long,10000,bestCase,23,134.49
124,QuickSortGPT,long,10000,bestCase,24,134.55
124,QuickSortGPT,long,10000,bestCase,25,134.93
124,QuickSortGPT,long,10000,bestCase,26,134.79
124,QuickSortGPT,long,10000,bestCase,27,142.90
124,QuickSortGPT,long,10000,bestCase,28,134.77
124,QuickSortGPT,long,10000,bestCase,29,134.38
124,QuickSortGPT,long,10000,bestCase,30,134.70
124,QuickSortGPT,long,10000,bestCase,31,134.84
124,QuickSortGPT,long,10000,bestCase,32,134.51
124,QuickSortGPT,long,10000,bestCase,33,134.29
124,QuickSortGPT,long,10000,bestCase,34,134.29
124,QuickSortGPT,long,10000,bestCase,35,141.90
124,QuickSortGPT,long,10000,bestCase,36,134.55
124,QuickSortGPT,long,10000,bestCase,37,134.93
124,QuickSortGPT,long,10000,bestCase,38,134.87
124,QuickSortGPT,long,10000,bestCase,39,134.56
124,QuickSortGPT,long,10000,bestCase,40,134.44
124,QuickSortGPT,long,10000,bestCase,41,134.84
124,QuickSortGPT,long,10000,bestCase,42,140.27
124,QuickSortGPT,long,10000,bestCase,43,134.87
124,QuickSortGPT,long,10000,bestCase,44,134.87
124,QuickSortGPT,long,10000,bestCase,45,134.69
124,QuickSortGPT,long,10000,bestCase,46,134.31
124,QuickSortGPT,long,10000,bestCase,47,134.24
124,QuickSortGPT,long,10000,bestCase,48,134.21
124,QuickSortGPT,long,10000,bestCase,49,134.29
124,QuickSortGPT,long,10000,bestCase,50,158.50
124,QuickSortGPT,long,10000,bestCase,51,134.76
124,QuickSortGPT,long,10000,bestCase,52,134.95
124,QuickSortGPT,long,10000,bestCase,53,134.31
124,QuickSortGPT,long,10000,bestCase,54,134.16
124,QuickSortGPT,long,10000,bestCase,55,134.19
124,QuickSortGPT,long,10000,bestCase,56,134.30
124,QuickSortGPT,long,10000,bestCase,57,136.95
124,QuickSortGPT,long,10000,bestCase,58,134.29
124,QuickSortGPT,long,10000,bestCase,59,134.31
124,QuickSortGPT,long,10000,bestCase,60,134.31
124,QuickSortGPT,long,10000,bestCase,61,134.25
124,QuickSortGPT,long,10000,bestCase,62,134.22
124,QuickSortGPT,long,10000,bestCase,63,134.23
124,QuickSortGPT,long,10000,bestCase,64,134.25
124,QuickSortGPT,long,10000,bestCase,65,152.08
124,QuickSortGPT,long,10000,bestCase,66,134.27
124,QuickSortGPT,long,10000,bestCase,67,134.28
124,QuickSortGPT,long,10000,bestCase,68,134.64
124,QuickSortGPT,long,10000,bestCase,69,134.26
124,QuickSortGPT,long,10000,bestCase,70,134.19
124,QuickSortGPT,long,10000,bestCase,71,134.61
124,QuickSortGPT,long,10000,bestCase,72,135.87
124,QuickSortGPT,long,10000,bestCase,73,134.32
124,QuickSortGPT,long,10000,bestCase,74,134.32
124,QuickSortGPT,long,10000,bestCase,75,134.30
124,QuickSortGPT,long,10000,bestCase,76,134.30
124,QuickSortGPT,long,10000,bestCase,77,134.17
124,QuickSortGPT,long,10000,bestCase,78,134.21
124,QuickSortGPT,long,10000,bestCase,79,134.24
124,QuickSortGPT,long,10000,bestCase,80,146.79
124,QuickSortGPT,long,10000,bestCase,81,134.95
124,QuickSortGPT,long,10000,bestCase,82,134.96
124,QuickSortGPT,long,10000,bestCase,83,134.93
124,QuickSortGPT,long,10000,bestCase,84,134.83
124,QuickSortGPT,long,10000,bestCase,85,134.32
124,QuickSortGPT,long,10000,bestCase,86,134.27
124,QuickSortGPT,long,10000,bestCase,87,134.26
124,QuickSortGPT,long,10000,bestCase,88,135.42
124,QuickSortGPT,long,10000,bestCase,89,134.93
124,QuickSortGPT,long,10000,bestCase,90,134.44
124,QuickSortGPT,long,10000,bestCase,91,134.29
124,QuickSortGPT,long,10000,bestCase,92,134.18
124,QuickSortGPT,long,10000,bestCase,93,134.24
124,QuickSortGPT,long,10000,bestCase,94,134.25
124,QuickSortGPT,long,10000,bestCase,95,142.49
124,QuickSortGPT,long,10000,bestCase,96,134.50
124,QuickSortGPT,long,10000,bestCase,97,134.41
124,QuickSortGPT,long,10000,bestCase,98,134.37
124,QuickSortGPT,long,10000,bestCase,99,134.94
124,QuickSortGPT,long,10000,bestCase,100,134.56
125,QuickSortGPT,long,10000,worstCase,1,100.25
125,QuickSortGPT,long,10000,worstCase,2,100.27
125,QuickSortGPT,long,10000,worstCase,3,100.31
125,QuickSortGPT,long,10000,worstCase,4,100.95
125,QuickSortGPT,long,10000,worstCase,5,100.36
125,QuickSortGPT,long,10000,worstCase,6,100.45
125,QuickSortGPT,long,10000,worstCase,7,101.03
125,QuickSortGPT,long,10000,worstCase,8,100.24
125,QuickSortGPT,long,10000,worstCase,9,100.17
125,QuickSortGPT,long,10000,worstCase,10,100.18
125,QuickSortGPT,long,10000,worstCase,11,100.18
125,QuickSortGPT,long,10000,worstCase,12,100.15
125,QuickSortGPT,long,10000,worstCase,13,100.19
125,QuickSortGPT,long,10000,worstCase,14,101.02
125,QuickSortGPT,long,10000,worstCase,15,111.49
125,QuickSortGPT,long,10000,worstCase,16,100.58
125,QuickSortGPT,long,10000,worstCase,17,100.61
125,QuickSortGPT,long,10000,worstCase,18,100.57
125,QuickSortGPT,long,10000,worstCase,19,100.58
125,QuickSortGPT,long,10000,worstCase,20,100.61
125,QuickSortGPT,long,10000,worstCase,21,100.58
125,QuickSortGPT,long,10000,worstCase,22,100.57
125,QuickSortGPT,long,10000,worstCase,23,100.80
125,QuickSortGPT,long,10000,worstCase,24,100.88
125,QuickSortGPT,long,10000,worstCase,25,100.22
125,QuickSortGPT,long,10000,worstCase,26,100.23
125,QuickSortGPT,long,10000,worstCase,27,100.19
125,QuickSortGPT,long,10000,worstCase,28,100.19
125,QuickSortGPT,long,10000,worstCase,29,100.12
125,QuickSortGPT,long,10000,worstCase,30,112.04
125,QuickSortGPT,long,10000,worstCase,31,100.18
125,QuickSortGPT,long,10000,worstCase,32,100.18
125,QuickSortGPT,long,10000,worstCase,33,100.23
125,QuickSortGPT,long,10000,worstCase,34,100.78
125,QuickSortGPT,long,10000,worstCase,35,100.22
125,QuickSortGPT,long,10000,worstCase,36,102.75
125,QuickSortGPT,long,10000,worstCase,37,100.99
125,QuickSortGPT,long,10000,worstCase,38,100.22
125,QuickSortGPT,long,10000,worstCase,39,100.17
125,QuickSortGPT,long,10000,worstCase,40,100.20
125,QuickSortGPT,long,10000,worstCase,41,100.31
125,QuickSortGPT,long,10000,worstCase,42,100.59
125,QuickSortGPT,long,10000,worstCase,43,100.41
125,QuickSortGPT,long,10000,worstCase,44,100.98
125,QuickSortGPT,long,10000,worstCase,45,109.65
125,QuickSortGPT,long,10000,worstCase,46,100.18
125,QuickSortGPT,long,10000,worstCase,47,100.17
125,QuickSortGPT,long,10000,worstCase,48,100.27
125,QuickSortGPT,long,10000,worstCase,49,100.17
125,QuickSortGPT,long,10000,worstCase,50,100.24
125,QuickSortGPT,long,10000,worstCase,51,100.15
125,QuickSortGPT,long,10000,worstCase,52,100.23
125,QuickSortGPT,long,10000,worstCase,53,100.16
125,QuickSortGPT,long,10000,worstCase,54,100.74
125,QuickSortGPT,long,10000,worstCase,55,100.18
125,QuickSortGPT,long,10000,worstCase,56,103.18
125,QuickSortGPT,long,10000,worstCase,57,100.73
125,QuickSortGPT,long,10000,worstCase,58,100.27
125,QuickSortGPT,long,10000,worstCase,59,100.16
125,QuickSortGPT,long,10000,worstCase,60,107.60
125,QuickSortGPT,long,10000,worstCase,61,100.34
125,QuickSortGPT,long,10000,worstCase,62,100.26
125,QuickSortGPT,long,10000,worstCase,63,100.17
125,QuickSortGPT,long,10000,worstCase,64,100.76
125,QuickSortGPT,long,10000,worstCase,65,100.58
125,QuickSortGPT,long,10000,worstCase,66,100.58
125,QuickSortGPT,long,10000,worstCase,67,100.60
125,QuickSortGPT,long,10000,worstCase,68,100.87
125,QuickSortGPT,long,10000,worstCase,69,100.22
125,QuickSortGPT,long,10000,worstCase,70,100.23
125,QuickSortGPT,long,10000,worstCase,71,100.18
125,QuickSortGPT,long,10000,worstCase,72,100.70
125,QuickSortGPT,long,10000,worstCase,73,100.27
125,QuickSortGPT,long,10000,worstCase,74,100.18
125,QuickSortGPT,long,10000,worstCase,75,105.87
125,QuickSortGPT,long,10000,worstCase,76,100.20
125,QuickSortGPT,long,10000,worstCase,77,100.57
125,QuickSortGPT,long,10000,worstCase,78,100.63
125,QuickSortGPT,long,10000,worstCase,79,100.44
125,QuickSortGPT,long,10000,worstCase,80,100.20
125,QuickSortGPT,long,10000,worstCase,81,100.35
125,QuickSortGPT,long,10000,worstCase,82,100.19
125,QuickSortGPT,long,10000,worstCase,83,113.88
125,QuickSortGPT,long,10000,worstCase,84,100.70
125,QuickSortGPT,long,10000,worstCase,85,100.25
125,QuickSortGPT,long,10000,worstCase,86,100.32
125,QuickSortGPT,long,10000,worstCase,87,100.23
125,QuickSortGPT,long,10000,worstCase,88,100.15
125,QuickSortGPT,long,10000,worstCase,89,100.38
125,QuickSortGPT,long,10000,worstCase,90,103.04
125,QuickSortGPT,long,10000,worstCase,91,100.68
125,QuickSortGPT,long,10000,worstCase,92,100.66
125,QuickSortGPT,long,10000,worstCase,93,100.66
125,QuickSortGPT,long,10000,worstCase,94,100.22
125,QuickSortGPT,long,10000,worstCase,95,100.69
125,QuickSortGPT,long,10000,worstCase,96,100.21
125,QuickSortGPT,long,10000,worstCase,97,100.34
125,QuickSortGPT,long,10000,worstCase,98,112.81
125,QuickSortGPT,long,10000,worstCase,99,100.10
125,QuickSortGPT,long,10000,worstCase,100,100.37
126,QuickSortGPT,long,10000,averageCase,1,0.75
126,QuickSortGPT,long,10000,averageCase,2,0.84
126,QuickSortGPT,long,10000,averageCase,3,0.75
126,QuickSortGPT,long,10000,averageCase,4,0.83
126,QuickSortGPT,long,10000,averageCase,5,0.74
126,QuickSortGPT,long,10000,averageCase,6,0.73
126,QuickSortGPT,long,10000,averageCase,7,0.80
126,QuickSortGPT,long,10000,averageCase,8,0.76
126,QuickSortGPT,long,10000,averageCase,9,0.73
126,QuickSortGPT,long,10000,averageCase,10,0.83
126,QuickSortGPT,long,10000,averageCase,11,0.74
126,QuickSortGPT,long,10000,averageCase,12,0.76
126,QuickSortGPT,long,10000,averageCase,13,0.76
126,QuickSortGPT,long,10000,averageCase,14,0.75
126,QuickSortGPT,long,10000,averageCase,15,0.82
126,QuickSortGPT,long,10000,averageCase,16,0.73
126,QuickSortGPT,long,10000,averageCase,17,0.86
126,QuickSortGPT,long,10000,averageCase,18,0.92
126,QuickSortGPT,long,10000,averageCase,19,0.80
126,QuickSortGPT,long,10000,averageCase,20,0.78
126,QuickSortGPT,long,10000,averageCase,21,0.75
126,QuickSortGPT,long,10000,averageCase,22,0.72
126,QuickSortGPT,long,10000,averageCase,23,0.72
126,QuickSortGPT,long,10000,averageCase,24,0.78
126,QuickSortGPT,long,10000,averageCase,25,0.78
126,QuickSortGPT,long,10000,averageCase,26,0.77
126,QuickSortGPT,long,10000,averageCase,27,0.74
126,QuickSortGPT,long,10000,averageCase,28,0.78
126,QuickSortGPT,long,10000,averageCase,29,0.73
126,QuickSortGPT,long,10000,averageCase,30,0.83
126,QuickSortGPT,long,10000,averageCase,31,0.80
126,QuickSortGPT,long,10000,averageCase,32,0.74
126,QuickSortGPT,long,10000,averageCase,33,0.81
126,QuickSortGPT,long,10000,averageCase,34,0.74
126,QuickSortGPT,long,10000,averageCase,35,0.79
126,QuickSortGPT,long,10000,averageCase,36,0.75
126,QuickSortGPT,long,10000,averageCase,37,0.82
126,QuickSortGPT,long,10000,averageCase,38,0.77
126,QuickSortGPT,long,10000,averageCase,39,0.74
126,QuickSortGPT,long,10000,averageCase,40,0.79
126,QuickSortGPT,long,10000,averageCase,41,0.75
126,QuickSortGPT,long,10000,averageCase,42,0.74
126,QuickSortGPT,long,10000,averageCase,43,0.73
126,QuickSortGPT,long,10000,averageCase,44,0.74
126,QuickSortGPT,long,10000,averageCase,45,0.74
126,QuickSortGPT,long,10000,averageCase,46,0.75
126,QuickSortGPT,long,10000,averageCase,47,0.79
126,QuickSortGPT,long,10000,averageCase,48,0.79
126,QuickSortGPT,long,10000,averageCase,49,0.76
126,QuickSortGPT,long,10000,averageCase,50,0.73
126,QuickSortGPT,long,10000,averageCase,51,0.78
126,QuickSortGPT,long,10000,averageCase,52,0.74
126,QuickSortGPT,long,10000,averageCase,53,0.79
126,QuickSortGPT,long,10000,averageCase,54,0.73
126,QuickSortGPT,long,10000,averageCase,55,0.76
126,QuickSortGPT,long,10000,averageCase,56,0.76
126,QuickSortGPT,long,10000,averageCase,57,0.79
126,QuickSortGPT,long,10000,averageCase,58,0.72
126,QuickSortGPT,long,10000,averageCase,59,0.75
126,QuickSortGPT,long,10000,averageCase,60,0.74
126,QuickSortGPT,long,10000,averageCase,61,0.74
126,QuickSortGPT,long,10000,averageCase,62,0.79
126,QuickSortGPT,long,10000,averageCase,63,0.81
126,QuickSortGPT,long,10000,averageCase,64,0.75
126,QuickSortGPT,long,10000,averageCase,65,0.77
126,QuickSortGPT,long,10000,averageCase,66,0.76
126,QuickSortGPT,long,10000,averageCase,67,0.83
126,QuickSortGPT,long,10000,averageCase,68,0.74
126,QuickSortGPT,long,10000,averageCase,69,0.73
126,QuickSortGPT,long,10000,averageCase,70,0.76
126,QuickSortGPT,long,10000,averageCase,71,0.83
126,QuickSortGPT,long,10000,averageCase,72,0.80
126,QuickSortGPT,long,10000,averageCase,73,0.72
126,QuickSortGPT,long,10000,averageCase,74,0.81
126,QuickSortGPT,long,10000,averageCase,75,0.73
126,QuickSortGPT,long,10000,averageCase,76,0.75
126,QuickSortGPT,long,10000,averageCase,77,0.75
126,QuickSortGPT,long,10000,averageCase,78,0.91
126,QuickSortGPT,long,10000,averageCase,79,0.73
126,QuickSortGPT,long,10000,averageCase,80,0.76
126,QuickSortGPT,long,10000,averageCase,81,0.71
126,QuickSortGPT,long,10000,averageCase,82,0.72
126,QuickSortGPT,long,10000,averageCase,83,0.74
126,QuickSortGPT,long,10000,averageCase,84,0.74
126,QuickSortGPT,long,10000,averageCase,85,0.81
126,QuickSortGPT,long,10000,averageCase,86,0.86
126,QuickSortGPT,long,10000,averageCase,87,0.78
126,QuickSortGPT,long,10000,averageCase,88,0.89
126,QuickSortGPT,long,10000,averageCase,89,0.84
126,QuickSortGPT,long,10000,averageCase,90,0.73
126,QuickSortGPT,long,10000,averageCase,91,0.79
126,QuickSortGPT,long,10000,averageCase,92,0.74
126,QuickSortGPT,long,10000,averageCase,93,0.81
126,QuickSortGPT,long,10000,averageCase,94,0.78
126,QuickSortGPT,long,10000,averageCase,95,0.79
126,QuickSortGPT,long,10000,averageCase,96,0.77
126,QuickSortGPT,long,10000,averageCase,97,0.73
126,QuickSortGPT,long,10000,averageCase,98,0.78
126,QuickSortGPT,long,10000,averageCase,99,0.75
126,QuickSortGPT,long,10000,averageCase,100,0.80
127,QuickSortGPT,float,100,bestCase,1,0.15
127,QuickSortGPT,float,100,bestCase,2,0.15
127,QuickSortGPT,float,100,bestCase,3,0.15
127,QuickSortGPT,float,100,bestCase,4,0.15
127,QuickSortGPT,float,100,bestCase,5,0.15
127,QuickSortGPT,float,100,bestCase,6,0.16
127,QuickSortGPT,float,100,bestCase,7,0.15
127,QuickSortGPT,float,100,bestCase,8,0.15
127,QuickSortGPT,float,100,bestCase,9,0.15
127,QuickSortGPT,float,100,bestCase,10,0.15
127,QuickSortGPT,float,100,bestCase,11,0.15
127,QuickSortGPT,float,100,bestCase,12,0.15
127,QuickSortGPT,float,100,bestCase,13,0.15
127,QuickSortGPT,float,100,bestCase,14,0.15
127,QuickSortGPT,float,100,bestCase,15,0.15
127,QuickSortGPT,float,100,bestCase,16,0.16
127,QuickSortGPT,float,100,bestCase,17,0.11
127,QuickSortGPT,float,100,bestCase,18,0.02
127,QuickSortGPT,float,100,bestCase,19,0.02
127,QuickSortGPT,float,100,bestCase,20,0.02
127,QuickSortGPT,float,100,bestCase,21,0.02
127,QuickSortGPT,float,100,bestCase,22,0.02
127,QuickSortGPT,float,100,bestCase,23,0.02
127,QuickSortGPT,float,100,bestCase,24,0.02
127,QuickSortGPT,float,100,bestCase,25,0.02
127,QuickSortGPT,float,100,bestCase,26,0.02
127,QuickSortGPT,float,100,bestCase,27,0.02
127,QuickSortGPT,float,100,bestCase,28,0.02
127,QuickSortGPT,float,100,bestCase,29,0.02
127,QuickSortGPT,float,100,bestCase,30,0.02
127,QuickSortGPT,float,100,bestCase,31,0.02
127,QuickSortGPT,float,100,bestCase,32,0.02
127,QuickSortGPT,float,100,bestCase,33,0.02
127,QuickSortGPT,float,100,bestCase,34,0.02
127,QuickSortGPT,float,100,bestCase,35,0.02
127,QuickSortGPT,float,100,bestCase,36,0.02
127,QuickSortGPT,float,100,bestCase,37,0.02
127,QuickSortGPT,float,100,bestCase,38,0.02
127,QuickSortGPT,float,100,bestCase,39,0.02
127,QuickSortGPT,float,100,bestCase,40,0.02
127,QuickSortGPT,float,100,bestCase,41,0.02
127,QuickSortGPT,float,100,bestCase,42,0.02
127,QuickSortGPT,float,100,bestCase,43,0.02
127,QuickSortGPT,float,100,bestCase,44,0.02
127,QuickSortGPT,float,100,bestCase,45,0.02
127,QuickSortGPT,float,100,bestCase,46,0.02
127,QuickSortGPT,float,100,bestCase,47,0.02
127,QuickSortGPT,float,100,bestCase,48,0.02
127,QuickSortGPT,float,100,bestCase,49,0.02
127,QuickSortGPT,float,100,bestCase,50,0.02
127,QuickSortGPT,float,100,bestCase,51,0.02
127,QuickSortGPT,float,100,bestCase,52,0.03
127,QuickSortGPT,float,100,bestCase,53,0.02
127,QuickSortGPT,float,100,bestCase,54,0.02
127,QuickSortGPT,float,100,bestCase,55,0.02
127,QuickSortGPT,float,100,bestCase,56,0.02
127,QuickSortGPT,float,100,bestCase,57,0.02
127,QuickSortGPT,float,100,bestCase,58,0.02
127,QuickSortGPT,float,100,bestCase,59,0.02
127,QuickSortGPT,float,100,bestCase,60,0.02
127,QuickSortGPT,float,100,bestCase,61,0.02
127,QuickSortGPT,float,100,bestCase,62,0.02
127,QuickSortGPT,float,100,bestCase,63,0.02
127,QuickSortGPT,float,100,bestCase,64,0.02
127,QuickSortGPT,float,100,bestCase,65,0.02
127,QuickSortGPT,float,100,bestCase,66,0.02
127,QuickSortGPT,float,100,bestCase,67,0.02
127,QuickSortGPT,float,100,bestCase,68,0.02
127,QuickSortGPT,float,100,bestCase,69,0.02
127,QuickSortGPT,float,100,bestCase,70,0.02
127,QuickSortGPT,float,100,bestCase,71,0.02
127,QuickSortGPT,float,100,bestCase,72,0.02
127,QuickSortGPT,float,100,bestCase,73,0.02
127,QuickSortGPT,float,100,bestCase,74,0.02
127,QuickSortGPT,float,100,bestCase,75,0.02
127,QuickSortGPT,float,100,bestCase,76,0.02
127,QuickSortGPT,float,100,bestCase,77,0.02
127,QuickSortGPT,float,100,bestCase,78,0.02
127,QuickSortGPT,float,100,bestCase,79,0.02
127,QuickSortGPT,float,100,bestCase,80,0.02
127,QuickSortGPT,float,100,bestCase,81,0.02
127,QuickSortGPT,float,100,bestCase,82,0.02
127,QuickSortGPT,float,100,bestCase,83,0.02
127,QuickSortGPT,float,100,bestCase,84,0.02
127,QuickSortGPT,float,100,bestCase,85,0.02
127,QuickSortGPT,float,100,bestCase,86,0.02
127,QuickSortGPT,float,100,bestCase,87,0.02
127,QuickSortGPT,float,100,bestCase,88,0.02
127,QuickSortGPT,float,100,bestCase,89,0.02
127,QuickSortGPT,float,100,bestCase,90,0.02
127,QuickSortGPT,float,100,bestCase,91,0.02
127,QuickSortGPT,float,100,bestCase,92,0.02
127,QuickSortGPT,float,100,bestCase,93,0.02
127,QuickSortGPT,float,100,bestCase,94,0.02
127,QuickSortGPT,float,100,bestCase,95,0.02
127,QuickSortGPT,float,100,bestCase,96,0.02
127,QuickSortGPT,float,100,bestCase,97,0.02
127,QuickSortGPT,float,100,bestCase,98,0.02
127,QuickSortGPT,float,100,bestCase,99,0.02
127,QuickSortGPT,float,100,bestCase,100,0.02
128,QuickSortGPT,float,100,worstCase,1,0.02
128,QuickSortGPT,float,100,worstCase,2,0.02
128,QuickSortGPT,float,100,worstCase,3,0.02
128,QuickSortGPT,float,100,worstCase,4,0.02
128,QuickSortGPT,float,100,worstCase,5,0.02
128,QuickSortGPT,float,100,worstCase,6,0.02
128,QuickSortGPT,float,100,worstCase,7,0.02
128,QuickSortGPT,float,100,worstCase,8,0.02
128,QuickSortGPT,float,100,worstCase,9,0.02
128,QuickSortGPT,float,100,worstCase,10,0.02
128,QuickSortGPT,float,100,worstCase,11,0.02
128,QuickSortGPT,float,100,worstCase,12,0.02
128,QuickSortGPT,float,100,worstCase,13,0.02
128,QuickSortGPT,float,100,worstCase,14,0.02
128,QuickSortGPT,float,100,worstCase,15,0.02
128,QuickSortGPT,float,100,worstCase,16,0.02
128,QuickSortGPT,float,100,worstCase,17,0.02
128,QuickSortGPT,float,100,worstCase,18,0.02
128,QuickSortGPT,float,100,worstCase,19,0.02
128,QuickSortGPT,float,100,worstCase,20,0.02
128,QuickSortGPT,float,100,worstCase,21,0.02
128,QuickSortGPT,float,100,worstCase,22,0.02
128,QuickSortGPT,float,100,worstCase,23,0.02
128,QuickSortGPT,float,100,worstCase,24,0.02
128,QuickSortGPT,float,100,worstCase,25,0.02
128,QuickSortGPT,float,100,worstCase,26,0.02
128,QuickSortGPT,float,100,worstCase,27,0.02
128,QuickSortGPT,float,100,worstCase,28,0.02
128,QuickSortGPT,float,100,worstCase,29,0.02
128,QuickSortGPT,float,100,worstCase,30,0.02
128,QuickSortGPT,float,100,worstCase,31,0.02
128,QuickSortGPT,float,100,worstCase,32,0.02
128,QuickSortGPT,float,100,worstCase,33,0.02
128,QuickSortGPT,float,100,worstCase,34,0.02
