Experiment Index,Algorithm,Data Type,Size,Structure,Trial,Time(ms)
79,BubbleSortWhileNeeded,float,10000,bestCase,39,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,40,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,41,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,42,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,43,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,44,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,45,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,46,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,47,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,48,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,49,0.03
79,BubbleSortWhileNeeded,float,10000,bestCase,50,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,51,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,52,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,53,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,54,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,55,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,56,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,57,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,58,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,59,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,60,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,61,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,62,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,63,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,64,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,65,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,66,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,67,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,68,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,69,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,70,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,71,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,72,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,73,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,74,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,75,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,76,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,77,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,78,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,79,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,80,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,81,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,82,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,83,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,84,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,85,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,86,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,87,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,88,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,89,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,90,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,91,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,92,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,93,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,94,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,95,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,96,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,97,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,98,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,99,0.02
79,BubbleSortWhileNeeded,float,10000,bestCase,100,0.02
80,BubbleSortWhileNeeded,float,10000,worstCase,1,241.64
80,BubbleSortWhileNeeded,float,10000,worstCase,2,231.73
80,BubbleSortWhileNeeded,float,10000,worstCase,3,215.62
80,BubbleSortWhileNeeded,float,10000,worstCase,4,222.09
80,BubbleSortWhileNeeded,float,10000,worstCase,5,210.51
80,BubbleSortWhileNeeded,float,10000,worstCase,6,221.88
80,BubbleSortWhileNeeded,float,10000,worstCase,7,260.00
80,BubbleSortWhileNeeded,float,10000,worstCase,8,260.76
80,BubbleSortWhileNeeded,float,10000,worstCase,9,255.66
80,BubbleSortWhileNeeded,float,10000,worstCase,10,238.00
80,BubbleSortWhileNeeded,float,10000,worstCase,11,247.60
80,BubbleSortWhileNeeded,float,10000,worstCase,12,263.83
80,BubbleSortWhileNeeded,float,10000,worstCase,13,237.57
80,BubbleSortWhileNeeded,float,10000,worstCase,14,219.65
80,BubbleSortWhileNeeded,float,10000,worstCase,15,205.04
80,BubbleSortWhileNeeded,float,10000,worstCase,16,235.28
80,BubbleSortWhileNeeded,float,10000,worstCase,17,261.93
80,BubbleSortWhileNeeded,float,10000,worstCase,18,249.22
80,BubbleSortWhileNeeded,float,10000,worstCase,19,234.89
80,BubbleSortWhileNeeded,float,10000,worstCase,20,230.13
80,BubbleSortWhileNeeded,float,10000,worstCase,21,232.60
80,BubbleSortWhileNeeded,float,10000,worstCase,22,239.62
80,BubbleSortWhileNeeded,float,10000,worstCase,23,231.06
80,BubbleSortWhileNeeded,float,10000,worstCase,24,223.69
80,BubbleSortWhileNeeded,float,10000,worstCase,25,231.33
80,BubbleSortWhileNeeded,float,10000,worstCase,26,292.07
80,BubbleSortWhileNeeded,float,10000,worstCase,27,234.42
80,BubbleSortWhileNeeded,float,10000,worstCase,28,227.39
80,BubbleSortWhileNeeded,float,10000,worstCase,29,210.83
80,BubbleSortWhileNeeded,float,10000,worstCase,30,241.68
80,BubbleSortWhileNeeded,float,10000,worstCase,31,220.91
80,BubbleSortWhileNeeded,float,10000,worstCase,32,226.01
80,BubbleSortWhileNeeded,float,10000,worstCase,33,213.51
80,BubbleSortWhileNeeded,float,10000,worstCase,34,236.28
80,BubbleSortWhileNeeded,float,10000,worstCase,35,192.36
80,BubbleSortWhileNeeded,float,10000,worstCase,36,192.13
80,BubbleSortWhileNeeded,float,10000,worstCase,37,205.61
80,BubbleSortWhileNeeded,float,10000,worstCase,38,205.88
80,BubbleSortWhileNeeded,float,10000,worstCase,39,192.40
80,BubbleSortWhileNeeded,float,10000,worstCase,40,197.91
80,BubbleSortWhileNeeded,float,10000,worstCase,41,202.58
80,BubbleSortWhileNeeded,float,10000,worstCase,42,196.82
80,BubbleSortWhileNeeded,float,10000,worstCase,43,194.09
80,BubbleSortWhileNeeded,float,10000,worstCase,44,193.74
80,BubbleSortWhileNeeded,float,10000,worstCase,45,195.20
80,BubbleSortWhileNeeded,float,10000,worstCase,46,196.91
80,BubbleSortWhileNeeded,float,10000,worstCase,47,223.40
80,BubbleSortWhileNeeded,float,10000,worstCase,48,211.33
80,BubbleSortWhileNeeded,float,10000,worstCase,49,233.46
80,BubbleSortWhileNeeded,float,10000,worstCase,50,220.84
80,BubbleSortWhileNeeded,float,10000,worstCase,51,198.83
80,BubbleSortWhileNeeded,float,10000,worstCase,52,227.35
80,BubbleSortWhileNeeded,float,10000,worstCase,53,212.17
80,BubbleSortWhileNeeded,float,10000,worstCase,54,213.84
80,BubbleSortWhileNeeded,float,10000,worstCase,55,201.96
80,BubbleSortWhileNeeded,float,10000,worstCase,56,208.16
80,BubbleSortWhileNeeded,float,10000,worstCase,57,199.90
80,BubbleSortWhileNeeded,float,10000,worstCase,58,215.02
80,BubbleSortWhileNeeded,float,10000,worstCase,59,198.19
80,BubbleSortWhileNeeded,float,10000,worstCase,60,220.72
80,BubbleSortWhileNeeded,float,10000,worstCase,61,195.33
80,BubbleSortWhileNeeded,float,10000,worstCase,62,202.35
80,BubbleSortWhileNeeded,float,10000,worstCase,63,208.84
80,BubbleSortWhileNeeded,float,10000,worstCase,64,195.83
80,BubbleSortWhileNeeded,float,10000,worstCase,65,191.39
80,BubbleSortWhileNeeded,float,10000,worstCase,66,190.21
80,BubbleSortWhileNeeded,float,10000,worstCase,67,205.82
80,BubbleSortWhileNeeded,float,10000,worstCase,68,198.16
80,BubbleSortWhileNeeded,float,10000,worstCase,69,208.62
80,BubbleSortWhileNeeded,float,10000,worstCase,70,215.53
80,BubbleSortWhileNeeded,float,10000,worstCase,71,215.62
80,BubbleSortWhileNeeded,float,10000,worstCase,72,206.03
80,BubbleSortWhileNeeded,float,10000,worstCase,73,216.44
80,BubbleSortWhileNeeded,float,10000,worstCase,74,221.95
80,BubbleSortWhileNeeded,float,10000,worstCase,75,254.47
80,BubbleSortWhileNeeded,float,10000,worstCase,76,215.57
80,BubbleSortWhileNeeded,float,10000,worstCase,77,239.90
80,BubbleSortWhileNeeded,float,10000,worstCase,78,242.73
80,BubbleSortWhileNeeded,float,10000,worstCase,79,228.33
80,BubbleSortWhileNeeded,float,10000,worstCase,80,219.46
80,BubbleSortWhileNeeded,float,10000,worstCase,81,255.99
80,BubbleSortWhileNeeded,float,10000,worstCase,82,269.03
80,BubbleSortWhileNeeded,float,10000,worstCase,83,263.74
80,BubbleSortWhileNeeded,float,10000,worstCase,84,226.21
80,BubbleSortWhileNeeded,float,10000,worstCase,85,201.77
80,BubbleSortWhileNeeded,float,10000,worstCase,86,219.38
80,BubbleSortWhileNeeded,float,10000,worstCase,87,192.82
80,BubbleSortWhileNeeded,float,10000,worstCase,88,228.37
80,BubbleSortWhileNeeded,float,10000,worstCase,89,253.73
80,BubbleSortWhileNeeded,float,10000,worstCase,90,202.08
80,BubbleSortWhileNeeded,float,10000,worstCase,91,207.80
80,BubbleSortWhileNeeded,float,10000,worstCase,92,206.36
80,BubbleSortWhileNeeded,float,10000,worstCase,93,223.70
80,BubbleSortWhileNeeded,float,10000,worstCase,94,209.22
80,BubbleSortWhileNeeded,float,10000,worstCase,95,210.87
80,BubbleSortWhileNeeded,float,10000,worstCase,96,218.23
80,BubbleSortWhileNeeded,float,10000,worstCase,97,248.94
80,BubbleSortWhileNeeded,float,10000,worstCase,98,232.83
80,BubbleSortWhileNeeded,float,10000,worstCase,99,216.69
80,BubbleSortWhileNeeded,float,10000,worstCase,100,203.62
81,BubbleSortWhileNeeded,float,10000,averageCase,1,254.49
81,BubbleSortWhileNeeded,float,10000,averageCase,2,289.56
81,BubbleSortWhileNeeded,float,10000,averageCase,3,261.52
81,BubbleSortWhileNeeded,float,10000,averageCase,4,276.41
81,BubbleSortWhileNeeded,float,10000,averageCase,5,284.85
81,BubbleSortWhileNeeded,float,10000,averageCase,6,348.25
81,BubbleSortWhileNeeded,float,10000,averageCase,7,269.45
81,BubbleSortWhileNeeded,float,10000,averageCase,8,269.99
81,BubbleSortWhileNeeded,float,10000,averageCase,9,275.24
81,BubbleSortWhileNeeded,float,10000,averageCase,10,255.04
81,BubbleSortWhileNeeded,float,10000,averageCase,11,279.75
81,BubbleSortWhileNeeded,float,10000,averageCase,12,272.99
81,BubbleSortWhileNeeded,float,10000,averageCase,13,275.34
81,BubbleSortWhileNeeded,float,10000,averageCase,14,284.85
81,BubbleSortWhileNeeded,float,10000,averageCase,15,284.36
81,BubbleSortWhileNeeded,float,10000,averageCase,16,280.30
81,BubbleSortWhileNeeded,float,10000,averageCase,17,278.19
81,BubbleSortWhileNeeded,float,10000,averageCase,18,295.26
81,BubbleSortWhileNeeded,float,10000,averageCase,19,280.70
81,BubbleSortWhileNeeded,float,10000,averageCase,20,262.20
81,BubbleSortWhileNeeded,float,10000,averageCase,21,253.53
81,BubbleSortWhileNeeded,float,10000,averageCase,22,270.51
81,BubbleSortWhileNeeded,float,10000,averageCase,23,282.74
81,BubbleSortWhileNeeded,float,10000,averageCase,24,246.26
81,BubbleSortWhileNeeded,float,10000,averageCase,25,287.47
81,BubbleSortWhileNeeded,float,10000,averageCase,26,276.53
81,BubbleSortWhileNeeded,float,10000,averageCase,27,249.79
81,BubbleSortWhileNeeded,float,10000,averageCase,28,305.07
81,BubbleSortWhileNeeded,float,10000,averageCase,29,271.16
81,BubbleSortWhileNeeded,float,10000,averageCase,30,263.72
81,BubbleSortWhileNeeded,float,10000,averageCase,31,280.41
81,BubbleSortWhileNeeded,float,10000,averageCase,32,287.51
81,BubbleSortWhileNeeded,float,10000,averageCase,33,258.38
81,BubbleSortWhileNeeded,float,10000,averageCase,34,256.30
81,BubbleSortWhileNeeded,float,10000,averageCase,35,295.30
81,BubbleSortWhileNeeded,float,10000,averageCase,36,284.38
81,BubbleSortWhileNeeded,float,10000,averageCase,37,275.34
81,BubbleSortWhileNeeded,float,10000,averageCase,38,277.93
81,BubbleSortWhileNeeded,float,10000,averageCase,39,296.70
81,BubbleSortWhileNeeded,float,10000,averageCase,40,281.15
81,BubbleSortWhileNeeded,float,10000,averageCase,41,302.70
81,BubbleSortWhileNeeded,float,10000,averageCase,42,256.58
81,BubbleSortWhileNeeded,float,10000,averageCase,43,286.69
81,BubbleSortWhileNeeded,float,10000,averageCase,44,300.85
81,BubbleSortWhileNeeded,float,10000,averageCase,45,296.90
81,BubbleSortWhileNeeded,float,10000,averageCase,46,291.35
81,BubbleSortWhileNeeded,float,10000,averageCase,47,274.77
81,BubbleSortWhileNeeded,float,10000,averageCase,48,280.22
81,BubbleSortWhileNeeded,float,10000,averageCase,49,296.17
81,BubbleSortWhileNeeded,float,10000,averageCase,50,246.09
81,BubbleSortWhileNeeded,float,10000,averageCase,51,292.77
81,BubbleSortWhileNeeded,float,10000,averageCase,52,258.05
81,BubbleSortWhileNeeded,float,10000,averageCase,53,262.64
81,BubbleSortWhileNeeded,float,10000,averageCase,54,255.13
81,BubbleSortWhileNeeded,float,10000,averageCase,55,257.82
81,BubbleSortWhileNeeded,float,10000,averageCase,56,273.78
81,BubbleSortWhileNeeded,float,10000,averageCase,57,294.08
81,BubbleSortWhileNeeded,float,10000,averageCase,58,270.99
81,BubbleSortWhileNeeded,float,10000,averageCase,59,255.24
81,BubbleSortWhileNeeded,float,10000,averageCase,60,317.19
81,BubbleSortWhileNeeded,float,10000,averageCase,61,295.83
81,BubbleSortWhileNeeded,float,10000,averageCase,62,269.68
81,BubbleSortWhileNeeded,float,10000,averageCase,63,277.72
81,BubbleSortWhileNeeded,float,10000,averageCase,64,281.68
81,BubbleSortWhileNeeded,float,10000,averageCase,65,319.10
81,BubbleSortWhileNeeded,float,10000,averageCase,66,275.93
81,BubbleSortWhileNeeded,float,10000,averageCase,67,264.41
81,BubbleSortWhileNeeded,float,10000,averageCase,68,278.55
81,BubbleSortWhileNeeded,float,10000,averageCase,69,264.13
81,BubbleSortWhileNeeded,float,10000,averageCase,70,267.86
81,BubbleSortWhileNeeded,float,10000,averageCase,71,275.62
81,BubbleSortWhileNeeded,float,10000,averageCase,72,285.97
81,BubbleSortWhileNeeded,float,10000,averageCase,73,280.42
81,BubbleSortWhileNeeded,float,10000,averageCase,74,293.30
81,BubbleSortWhileNeeded,float,10000,averageCase,75,275.85
81,BubbleSortWhileNeeded,float,10000,averageCase,76,287.62
81,BubbleSortWhileNeeded,float,10000,averageCase,77,284.17
81,BubbleSortWhileNeeded,float,10000,averageCase,78,297.91
81,BubbleSortWhileNeeded,float,10000,averageCase,79,266.79
81,BubbleSortWhileNeeded,float,10000,averageCase,80,264.42
81,BubbleSortWhileNeeded,float,10000,averageCase,81,278.90
81,BubbleSortWhileNeeded,float,10000,averageCase,82,277.51
81,BubbleSortWhileNeeded,float,10000,averageCase,83,270.53
81,BubbleSortWhileNeeded,float,10000,averageCase,84,297.46
81,BubbleSortWhileNeeded,float,10000,averageCase,85,285.45
81,BubbleSortWhileNeeded,float,10000,averageCase,86,267.62
81,BubbleSortWhileNeeded,float,10000,averageCase,87,279.02
81,BubbleSortWhileNeeded,float,10000,averageCase,88,291.20
81,BubbleSortWhileNeeded,float,10000,averageCase,89,287.76
81,BubbleSortWhileNeeded,float,10000,averageCase,90,269.72
81,BubbleSortWhileNeeded,float,10000,averageCase,91,277.54
81,BubbleSortWhileNeeded,float,10000,averageCase,92,293.22
81,BubbleSortWhileNeeded,float,10000,averageCase,93,259.37
81,BubbleSortWhileNeeded,float,10000,averageCase,94,274.17
81,BubbleSortWhileNeeded,float,10000,averageCase,95,341.74
81,BubbleSortWhileNeeded,float,10000,averageCase,96,276.66
81,BubbleSortWhileNeeded,float,10000,averageCase,97,263.30
81,BubbleSortWhileNeeded,float,10000,averageCase,98,259.52
81,BubbleSortWhileNeeded,float,10000,averageCase,99,256.59
81,BubbleSortWhileNeeded,float,10000,averageCase,100,255.85
82,BubbleSortWhileNeeded,double,100,bestCase,1,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,2,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,3,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,4,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,5,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,6,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,7,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,8,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,9,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,10,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,11,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,12,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,13,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,14,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,15,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,16,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,17,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,18,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,19,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,20,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,21,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,22,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,23,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,24,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,25,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,26,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,27,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,28,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,29,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,30,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,31,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,32,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,33,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,34,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,35,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,36,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,37,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,38,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,39,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,40,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,41,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,42,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,43,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,44,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,45,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,46,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,47,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,48,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,49,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,50,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,51,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,52,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,53,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,54,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,55,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,56,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,57,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,58,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,59,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,60,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,61,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,62,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,63,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,64,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,65,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,66,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,67,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,68,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,69,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,70,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,71,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,72,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,73,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,74,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,75,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,76,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,77,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,78,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,79,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,80,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,81,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,82,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,83,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,84,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,85,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,86,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,87,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,88,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,89,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,90,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,91,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,92,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,93,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,94,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,95,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,96,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,97,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,98,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,99,0.00
82,BubbleSortWhileNeeded,double,100,bestCase,100,0.00
83,BubbleSortWhileNeeded,double,100,worstCase,1,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,2,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,3,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,4,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,5,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,6,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,7,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,8,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,9,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,10,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,11,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,12,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,13,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,14,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,15,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,16,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,17,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,18,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,19,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,20,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,21,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,22,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,23,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,24,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,25,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,26,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,27,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,28,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,29,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,30,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,31,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,32,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,33,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,34,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,35,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,36,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,37,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,38,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,39,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,40,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,41,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,42,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,43,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,44,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,45,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,46,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,47,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,48,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,49,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,50,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,51,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,52,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,53,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,54,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,55,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,56,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,57,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,58,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,59,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,60,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,61,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,62,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,63,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,64,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,65,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,66,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,67,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,68,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,69,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,70,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,71,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,72,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,73,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,74,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,75,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,76,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,77,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,78,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,79,0.02
83,BubbleSortWhileNeeded,double,100,worstCase,80,0.02
